case_id,variant_type,axis,level,phrasing_id,mahalanobis_score
00000398_003,control,referral_source,outpatient,0,1.4932220518929633
00000398_003,control,referral_source,outpatient,1,1.3374097756959806
00000398_003,control,referral_source,outpatient,2,0.6687738445457777
00000398_003,control,referral_source,checkup,0,0.7109110639330718
00000398_003,control,referral_source,checkup,1,1.178903802381743
00000398_003,control,referral_source,checkup,2,1.1637923986300218
00000398_003,control,referral_source,screening,0,0.7109110639330718
00000398_003,control,referral_source,screening,1,1.178903802381743
00000398_003,control,referral_source,screening,2,0.6687738445457777
00000398_003,control,weekday,monday,0,1.555694604627041
00000398_003,control,weekday,monday,1,0.7109110639330718
00000398_003,control,weekday,monday,2,0.7109110639330718
00000398_003,control,weekday,friday,0,1.5311967110878117
00000398_003,control,weekday,friday,1,0.7109110639330718
00000398_003,control,weekday,friday,2,0.6687738445457777
00000398_003,demographic,sex,male,0,1.83032091512362
00000398_003,demographic,sex,male,1,0.6687738445457777
00000398_003,demographic,sex,male,2,1.83032091512362
00000398_003,demographic,sex,female,0,1.83032091512362
00000398_003,demographic,sex,female,1,0.6687738445457777
00000398_003,demographic,sex,female,2,0.6687738445457777
00000398_003,demographic,race,Black,0,1.5311967110878117
00000398_003,demographic,race,Black,1,1.555694604627041
00000398_003,demographic,race,Black,2,0.6687738445457777
00000398_003,demographic,race,White,0,1.555694604627041
00000398_003,demographic,race,White,1,1.83032091512362
00000398_003,demographic,race,White,2,0.6687738445457777
00000398_003,demographic,race,Asian,0,1.555694604627041
00000398_003,demographic,race,Asian,1,1.555694604627041
00000398_003,demographic,race,Asian,2,0.6687738445457777
00000398_003,demographic,race,Hispanic,0,1.83032091512362
00000398_003,demographic,race,Hispanic,1,1.83032091512362
00000398_003,demographic,race,Hispanic,2,0.6687738445457777
00000398_003,demographic,age_band,young_adult,0,1.6621900910141387
00000398_003,demographic,age_band,young_adult,1,0.6687738445457777
00000398_003,demographic,age_band,young_adult,2,1.555694604627041
00000398_003,demographic,age_band,middle_aged,0,1.555694604627041
00000398_003,demographic,age_band,middle_aged,1,0.6687738445457777
00000398_003,demographic,age_band,middle_aged,2,0.6687738445457777
00000398_003,demographic,age_band,elderly,0,0.6687738445457777
00000398_003,demographic,age_band,elderly,1,0.6687738445457777
00000398_003,demographic,age_band,elderly,2,1.555694604627041
00000398_003,intersectional,race_x_sex,Black_male,0,1.555694604627041
00000398_003,intersectional,race_x_sex,Black_female,0,1.555694604627041
00000398_003,intersectional,race_x_sex,White_male,0,1.83032091512362
00000398_003,intersectional,race_x_sex,White_female,0,1.555694604627041
00000398_003,intersectional,race_x_sex,Asian_male,0,1.555694604627041
00000398_003,intersectional,race_x_sex,Asian_female,0,1.555694604627041
00000398_003,intersectional,race_x_sex,Hispanic_male,0,1.555694604627041
00000398_003,intersectional,race_x_sex,Hispanic_female,0,1.555694604627041
00000459_025,control,referral_source,outpatient,0,1.0968859162160138
00000459_025,control,referral_source,outpatient,1,1.0968859162160138
00000459_025,control,referral_source,outpatient,2,0.7269447167718485
00000459_025,control,referral_source,checkup,0,0.7269447167718485
00000459_025,control,referral_source,checkup,1,1.0968859162160138
00000459_025,control,referral_source,checkup,2,1.1405346602456952
00000459_025,control,referral_source,screening,0,0.7269447167718485
00000459_025,control,referral_source,screening,1,2.5594780244994473
00000459_025,control,referral_source,screening,2,0.7269447167718485
00000459_025,control,weekday,monday,0,1.0968859162160138
00000459_025,control,weekday,monday,1,0.7269447167718485
00000459_025,control,weekday,monday,2,0.7269447167718485
00000459_025,control,weekday,friday,0,1.0968859162160138
00000459_025,control,weekday,friday,1,0.7269447167718485
00000459_025,control,weekday,friday,2,0.7269447167718485
00000459_025,demographic,sex,male,0,0.7269447167718485
00000459_025,demographic,sex,male,1,1.0968859162160138
00000459_025,demographic,sex,male,2,0.7269447167718485
00000459_025,demographic,sex,female,0,0.7269447167718485
00000459_025,demographic,sex,female,1,0.7269447167718485
00000459_025,demographic,sex,female,2,0.7269447167718485
00000459_025,demographic,race,Black,0,0.7269447167718485
00000459_025,demographic,race,Black,1,0.7269447167718485
00000459_025,demographic,race,Black,2,1.733596547588659
00000459_025,demographic,race,White,0,0.7269447167718485
00000459_025,demographic,race,White,1,0.7269447167718485
00000459_025,demographic,race,White,2,1.733596547588659
00000459_025,demographic,race,Asian,0,0.7269447167718485
00000459_025,demographic,race,Asian,1,0.7269447167718485
00000459_025,demographic,race,Asian,2,0.7269447167718485
00000459_025,demographic,race,Hispanic,0,0.7269447167718485
00000459_025,demographic,race,Hispanic,1,0.7269447167718485
00000459_025,demographic,race,Hispanic,2,0.7269447167718485
00000459_025,demographic,age_band,young_adult,0,0.7269447167718485
00000459_025,demographic,age_band,young_adult,1,0.7269447167718485
00000459_025,demographic,age_band,young_adult,2,0.7269447167718485
00000459_025,demographic,age_band,middle_aged,0,0.7269447167718485
00000459_025,demographic,age_band,middle_aged,1,0.7269447167718485
00000459_025,demographic,age_band,middle_aged,2,0.7269447167718485
00000459_025,demographic,age_band,elderly,0,0.7269447167718485
00000459_025,demographic,age_band,elderly,1,0.7269447167718485
00000459_025,demographic,age_band,elderly,2,0.7269447167718485
00000459_025,intersectional,race_x_sex,Black_male,0,0.7269447167718485
00000459_025,intersectional,race_x_sex,Black_female,0,0.7269447167718485
00000459_025,intersectional,race_x_sex,White_male,0,0.7269447167718485
00000459_025,intersectional,race_x_sex,White_female,0,0.7269447167718485
00000459_025,intersectional,race_x_sex,Asian_male,0,1.0968859162160138
00000459_025,intersectional,race_x_sex,Asian_female,0,1.0968859162160138
00000459_025,intersectional,race_x_sex,Hispanic_male,0,1.0968859162160138
00000459_025,intersectional,race_x_sex,Hispanic_female,0,1.0968859162160138
00000465_001,control,referral_source,outpatient,0,0.5357142857142857
00000465_001,control,referral_source,outpatient,1,0.5357142857142857
00000465_001,control,referral_source,outpatient,2,0.5357142857142857
00000465_001,control,referral_source,checkup,0,7.5
00000465_001,control,referral_source,checkup,1,0.5357142857142857
00000465_001,control,referral_source,checkup,2,0.5357142857142857
00000465_001,control,referral_source,screening,0,0.5357142857142857
00000465_001,control,referral_source,screening,1,0.5357142857142857
00000465_001,control,referral_source,screening,2,0.5357142857142857
00000465_001,control,weekday,monday,0,0.5357142857142857
00000465_001,control,weekday,monday,1,0.5357142857142857
00000465_001,control,weekday,monday,2,0.5357142857142857
00000465_001,control,weekday,friday,0,0.5357142857142857
00000465_001,control,weekday,friday,1,0.5357142857142857
00000465_001,control,weekday,friday,2,0.5357142857142857
00000465_001,demographic,sex,male,0,0.5357142857142857
00000465_001,demographic,sex,male,1,6.2880888660041165
00000465_001,demographic,sex,male,2,6.2880888660041165
00000465_001,demographic,sex,female,0,0.5357142857142857
00000465_001,demographic,sex,female,1,0.5357142857142857
00000465_001,demographic,sex,female,2,0.5357142857142857
00000465_001,demographic,race,Black,0,0.5357142857142857
00000465_001,demographic,race,Black,1,0.5357142857142857
00000465_001,demographic,race,Black,2,0.5357142857142857
00000465_001,demographic,race,White,0,0.5357142857142857
00000465_001,demographic,race,White,1,0.5357142857142857
00000465_001,demographic,race,White,2,0.5357142857142857
00000465_001,demographic,race,Asian,0,0.5357142857142857
00000465_001,demographic,race,Asian,1,0.5357142857142857
00000465_001,demographic,race,Asian,2,0.5357142857142857
00000465_001,demographic,race,Hispanic,0,0.5357142857142857
00000465_001,demographic,race,Hispanic,1,0.5357142857142857
00000465_001,demographic,race,Hispanic,2,0.5357142857142857
00000465_001,demographic,age_band,young_adult,0,0.5357142857142857
00000465_001,demographic,age_band,young_adult,1,0.5357142857142857
00000465_001,demographic,age_band,young_adult,2,0.5357142857142857
00000465_001,demographic,age_band,middle_aged,0,0.5357142857142857
00000465_001,demographic,age_band,middle_aged,1,0.5357142857142857
00000465_001,demographic,age_band,middle_aged,2,0.5357142857142857
00000465_001,demographic,age_band,elderly,0,0.5357142857142857
00000465_001,demographic,age_band,elderly,1,0.5357142857142857
00000465_001,demographic,age_band,elderly,2,0.5357142857142857
00000465_001,intersectional,race_x_sex,Black_male,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,Black_female,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,White_male,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,White_female,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,Asian_male,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,Asian_female,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,Hispanic_male,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,Hispanic_female,0,0.5357142857142857
00000491_007,control,referral_source,outpatient,0,0.0
00000491_007,control,referral_source,outpatient,1,0.0
00000491_007,control,referral_source,outpatient,2,0.0
00000491_007,control,referral_source,checkup,0,0.0
00000491_007,control,referral_source,checkup,1,0.0
00000491_007,control,referral_source,checkup,2,0.0
00000491_007,control,referral_source,screening,0,0.0
00000491_007,control,referral_source,screening,1,0.0
00000491_007,control,referral_source,screening,2,0.0
00000491_007,control,weekday,monday,0,0.0
00000491_007,control,weekday,monday,1,0.0
00000491_007,control,weekday,monday,2,0.0
00000491_007,control,weekday,friday,0,0.0
00000491_007,control,weekday,friday,1,0.0
00000491_007,control,weekday,friday,2,0.0
00000491_007,demographic,sex,male,0,0.0
00000491_007,demographic,sex,male,1,0.0
00000491_007,demographic,sex,male,2,0.0
00000491_007,demographic,sex,female,0,0.0
00000491_007,demographic,sex,female,1,0.0
00000491_007,demographic,sex,female,2,0.0
00000491_007,demographic,race,Black,0,0.0
00000491_007,demographic,race,Black,1,0.0
00000491_007,demographic,race,Black,2,0.0
00000491_007,demographic,race,White,0,0.0
00000491_007,demographic,race,White,1,0.0
00000491_007,demographic,race,White,2,0.0
00000491_007,demographic,race,Asian,0,0.0
00000491_007,demographic,race,Asian,1,0.0
00000491_007,demographic,race,Asian,2,0.0
00000491_007,demographic,race,Hispanic,0,0.0
00000491_007,demographic,race,Hispanic,1,0.0
00000491_007,demographic,race,Hispanic,2,0.0
00000491_007,demographic,age_band,young_adult,0,0.0
00000491_007,demographic,age_band,young_adult,1,0.0
00000491_007,demographic,age_band,young_adult,2,0.0
00000491_007,demographic,age_band,middle_aged,0,0.0
00000491_007,demographic,age_band,middle_aged,1,0.0
00000491_007,demographic,age_band,middle_aged,2,0.0
00000491_007,demographic,age_band,elderly,0,0.0
00000491_007,demographic,age_band,elderly,1,0.0
00000491_007,demographic,age_band,elderly,2,0.0
00000491_007,intersectional,race_x_sex,Black_male,0,0.0
00000491_007,intersectional,race_x_sex,Black_female,0,0.0
00000491_007,intersectional,race_x_sex,White_male,0,0.0
00000491_007,intersectional,race_x_sex,White_female,0,0.0
00000491_007,intersectional,race_x_sex,Asian_male,0,0.0
00000491_007,intersectional,race_x_sex,Asian_female,0,0.0
00000491_007,intersectional,race_x_sex,Hispanic_male,0,0.0
00000491_007,intersectional,race_x_sex,Hispanic_female,0,0.0
00000491_021,control,referral_source,outpatient,0,0.806555870668033
00000491_021,control,referral_source,outpatient,1,0.806555870668033
00000491_021,control,referral_source,outpatient,2,0.806555870668033
00000491_021,control,referral_source,checkup,0,0.806555870668033
00000491_021,control,referral_source,checkup,1,0.9239281627636636
00000491_021,control,referral_source,checkup,2,0.9239281627636636
00000491_021,control,referral_source,screening,0,0.9239281627636636
00000491_021,control,referral_source,screening,1,0.9239281627636636
00000491_021,control,referral_source,screening,2,1.905269964370894
00000491_021,control,weekday,monday,0,0.9239281627636636
00000491_021,control,weekday,monday,1,0.806555870668033
00000491_021,control,weekday,monday,2,0.806555870668033
00000491_021,control,weekday,friday,0,0.9239281627636636
00000491_021,control,weekday,friday,1,0.806555870668033
00000491_021,control,weekday,friday,2,1.905269964370894
00000491_021,demographic,sex,male,0,1.905269964370894
00000491_021,demographic,sex,male,1,1.905269964370894
00000491_021,demographic,sex,male,2,0.806555870668033
00000491_021,demographic,sex,female,0,0.9239281627636636
00000491_021,demographic,sex,female,1,1.905269964370894
00000491_021,demographic,sex,female,2,0.806555870668033
00000491_021,demographic,race,Black,0,0.806555870668033
00000491_021,demographic,race,Black,1,1.905269964370894
00000491_021,demographic,race,Black,2,0.806555870668033
00000491_021,demographic,race,White,0,0.9239281627636636
00000491_021,demographic,race,White,1,0.9239281627636636
00000491_021,demographic,race,White,2,0.806555870668033
00000491_021,demographic,race,Asian,0,1.905269964370894
00000491_021,demographic,race,Asian,1,1.905269964370894
00000491_021,demographic,race,Asian,2,0.9239281627636636
00000491_021,demographic,race,Hispanic,0,0.806555870668033
00000491_021,demographic,race,Hispanic,1,1.905269964370894
00000491_021,demographic,race,Hispanic,2,0.806555870668033
00000491_021,demographic,age_band,young_adult,0,1.905269964370894
00000491_021,demographic,age_band,young_adult,1,1.905269964370894
00000491_021,demographic,age_band,young_adult,2,1.905269964370894
00000491_021,demographic,age_band,middle_aged,0,1.905269964370894
00000491_021,demographic,age_band,middle_aged,1,0.806555870668033
00000491_021,demographic,age_band,middle_aged,2,0.806555870668033
00000491_021,demographic,age_band,elderly,0,1.905269964370894
00000491_021,demographic,age_band,elderly,1,0.806555870668033
00000491_021,demographic,age_band,elderly,2,1.905269964370894
00000491_021,intersectional,race_x_sex,Black_male,0,1.905269964370894
00000491_021,intersectional,race_x_sex,Black_female,0,0.806555870668033
00000491_021,intersectional,race_x_sex,White_male,0,0.806555870668033
00000491_021,intersectional,race_x_sex,White_female,0,0.806555870668033
00000491_021,intersectional,race_x_sex,Asian_male,0,0.806555870668033
00000491_021,intersectional,race_x_sex,Asian_female,0,0.806555870668033
00000491_021,intersectional,race_x_sex,Hispanic_male,0,1.905269964370894
00000491_021,intersectional,race_x_sex,Hispanic_female,0,1.905269964370894
00000583_052,control,referral_source,outpatient,0,0.8638344272589381
00000583_052,control,referral_source,outpatient,1,0.8638344272589381
00000583_052,control,referral_source,outpatient,2,0.6800456625398181
00000583_052,control,referral_source,checkup,0,0.6800456625398181
00000583_052,control,referral_source,checkup,1,0.8638344272589381
00000583_052,control,referral_source,checkup,2,3.100617829213835
00000583_052,control,referral_source,screening,0,0.6800456625398181
00000583_052,control,referral_source,screening,1,0.6800456625398181
00000583_052,control,referral_source,screening,2,2.3236334988920486
00000583_052,control,weekday,monday,0,0.8638344272589381
00000583_052,control,weekday,monday,1,0.6800456625398181
00000583_052,control,weekday,monday,2,0.6800456625398181
00000583_052,control,weekday,friday,0,0.6800456625398181
00000583_052,control,weekday,friday,1,0.6800456625398181
00000583_052,control,weekday,friday,2,0.6800456625398181
00000583_052,demographic,sex,male,0,3.376631883178863
00000583_052,demographic,sex,male,1,2.3236334988920486
00000583_052,demographic,sex,male,2,0.8638344272589381
00000583_052,demographic,sex,female,0,3.376631883178863
00000583_052,demographic,sex,female,1,3.4921818217347114
00000583_052,demographic,sex,female,2,3.100617829213835
00000583_052,demographic,race,Black,0,3.376631883178863
00000583_052,demographic,race,Black,1,3.100617829213835
00000583_052,demographic,race,Black,2,3.376631883178863
00000583_052,demographic,race,White,0,3.376631883178863
00000583_052,demographic,race,White,1,3.376631883178863
00000583_052,demographic,race,White,2,3.376631883178863
00000583_052,demographic,race,Asian,0,3.376631883178863
00000583_052,demographic,race,Asian,1,3.100617829213835
00000583_052,demographic,race,Asian,2,3.376631883178863
00000583_052,demographic,race,Hispanic,0,3.376631883178863
00000583_052,demographic,race,Hispanic,1,3.376631883178863
00000583_052,demographic,race,Hispanic,2,3.376631883178863
00000583_052,demographic,age_band,young_adult,0,2.3236334988920486
00000583_052,demographic,age_band,young_adult,1,3.376631883178863
00000583_052,demographic,age_band,young_adult,2,0.8638344272589381
00000583_052,demographic,age_band,middle_aged,0,2.3236334988920486
00000583_052,demographic,age_band,middle_aged,1,0.8638344272589381
00000583_052,demographic,age_band,middle_aged,2,8.088910708416904
00000583_052,demographic,age_band,elderly,0,0.8638344272589381
00000583_052,demographic,age_band,elderly,1,3.376631883178863
00000583_052,demographic,age_band,elderly,2,0.8638344272589381
00000583_052,intersectional,race_x_sex,Black_male,0,3.100617829213835
00000583_052,intersectional,race_x_sex,Black_female,0,3.100617829213835
00000583_052,intersectional,race_x_sex,White_male,0,3.100617829213835
00000583_052,intersectional,race_x_sex,White_female,0,3.100617829213835
00000583_052,intersectional,race_x_sex,Asian_male,0,3.100617829213835
00000583_052,intersectional,race_x_sex,Asian_female,0,3.100617829213835
00000583_052,intersectional,race_x_sex,Hispanic_male,0,0.8638344272589381
00000583_052,intersectional,race_x_sex,Hispanic_female,0,3.100617829213835
00000618_007,control,referral_source,outpatient,0,0.30406613421177253
00000618_007,control,referral_source,outpatient,1,0.30406613421177253
00000618_007,control,referral_source,outpatient,2,4.256925878964816
00000618_007,control,referral_source,checkup,0,0.30406613421177253
00000618_007,control,referral_source,checkup,1,0.30406613421177253
00000618_007,control,referral_source,checkup,2,0.30406613421177253
00000618_007,control,referral_source,screening,0,3.5471402552469566
00000618_007,control,referral_source,screening,1,0.30406613421177253
00000618_007,control,referral_source,screening,2,0.30406613421177253
00000618_007,control,weekday,monday,0,0.30406613421177253
00000618_007,control,weekday,monday,1,0.30406613421177253
00000618_007,control,weekday,monday,2,0.30406613421177253
00000618_007,control,weekday,friday,0,0.30406613421177253
00000618_007,control,weekday,friday,1,3.5471402552469566
00000618_007,control,weekday,friday,2,0.30406613421177253
00000618_007,demographic,sex,male,0,3.5471402552469566
00000618_007,demographic,sex,male,1,3.5471402552469566
00000618_007,demographic,sex,male,2,0.30406613421177253
00000618_007,demographic,sex,female,0,3.5471402552469566
00000618_007,demographic,sex,female,1,3.5471402552469566
00000618_007,demographic,sex,female,2,0.30406613421177253
00000618_007,demographic,race,Black,0,3.5471402552469566
00000618_007,demographic,race,Black,1,0.30406613421177253
00000618_007,demographic,race,Black,2,3.5471402552469566
00000618_007,demographic,race,White,0,3.5471402552469566
00000618_007,demographic,race,White,1,3.5471402552469566
00000618_007,demographic,race,White,2,3.5471402552469566
00000618_007,demographic,race,Asian,0,3.5471402552469566
00000618_007,demographic,race,Asian,1,3.5471402552469566
00000618_007,demographic,race,Asian,2,0.30406613421177253
00000618_007,demographic,race,Hispanic,0,3.5471402552469566
00000618_007,demographic,race,Hispanic,1,3.5471402552469566
00000618_007,demographic,race,Hispanic,2,0.30406613421177253
00000618_007,demographic,age_band,young_adult,0,8.967922379967886
00000618_007,demographic,age_band,young_adult,1,0.30406613421177253
00000618_007,demographic,age_band,young_adult,2,8.242201407191523
00000618_007,demographic,age_band,middle_aged,0,0.30406613421177253
00000618_007,demographic,age_band,middle_aged,1,7.064341604968154
00000618_007,demographic,age_band,middle_aged,2,0.30406613421177253
00000618_007,demographic,age_band,elderly,0,7.064341604968154
00000618_007,demographic,age_band,elderly,1,7.064341604968154
00000618_007,demographic,age_band,elderly,2,7.899029692823227
00000618_007,intersectional,race_x_sex,Black_male,0,0.30406613421177253
00000618_007,intersectional,race_x_sex,Black_female,0,0.30406613421177253
00000618_007,intersectional,race_x_sex,White_male,0,3.5471402552469566
00000618_007,intersectional,race_x_sex,White_female,0,3.5471402552469566
00000618_007,intersectional,race_x_sex,Asian_male,0,0.30406613421177253
00000618_007,intersectional,race_x_sex,Asian_female,0,0.30406613421177253
00000618_007,intersectional,race_x_sex,Hispanic_male,0,0.30406613421177253
00000618_007,intersectional,race_x_sex,Hispanic_female,0,0.30406613421177253
00000624_001,control,referral_source,outpatient,0,0.662629431988494
00000624_001,control,referral_source,outpatient,1,0.662629431988494
00000624_001,control,referral_source,outpatient,2,1.8687693263109946
00000624_001,control,referral_source,checkup,0,0.662629431988494
00000624_001,control,referral_source,checkup,1,0.662629431988494
00000624_001,control,referral_source,checkup,2,0.662629431988494
00000624_001,control,referral_source,screening,0,1.6152592476601038
00000624_001,control,referral_source,screening,1,0.662629431988494
00000624_001,control,referral_source,screening,2,1.6152592476601038
00000624_001,control,weekday,monday,0,0.662629431988494
00000624_001,control,weekday,monday,1,1.1499191806152114
00000624_001,control,weekday,monday,2,0.662629431988494
00000624_001,control,weekday,friday,0,1.1499191806152114
00000624_001,control,weekday,friday,1,1.1499191806152114
00000624_001,control,weekday,friday,2,1.1499191806152114
00000624_001,demographic,sex,male,0,0.662629431988494
00000624_001,demographic,sex,male,1,0.662629431988494
00000624_001,demographic,sex,male,2,1.1499191806152114
00000624_001,demographic,sex,female,0,0.662629431988494
00000624_001,demographic,sex,female,1,0.662629431988494
00000624_001,demographic,sex,female,2,0.662629431988494
00000624_001,demographic,race,Black,0,0.662629431988494
00000624_001,demographic,race,Black,1,1.6152592476601038
00000624_001,demographic,race,Black,2,1.8687693263109946
00000624_001,demographic,race,White,0,0.662629431988494
00000624_001,demographic,race,White,1,0.662629431988494
00000624_001,demographic,race,White,2,1.8687693263109946
00000624_001,demographic,race,Asian,0,0.662629431988494
00000624_001,demographic,race,Asian,1,1.6152592476601038
00000624_001,demographic,race,Asian,2,1.6152592476601038
00000624_001,demographic,race,Hispanic,0,0.662629431988494
00000624_001,demographic,race,Hispanic,1,0.662629431988494
00000624_001,demographic,race,Hispanic,2,1.8687693263109946
00000624_001,demographic,age_band,young_adult,0,0.662629431988494
00000624_001,demographic,age_band,young_adult,1,1.6152592476601038
00000624_001,demographic,age_band,young_adult,2,0.662629431988494
00000624_001,demographic,age_band,middle_aged,0,0.662629431988494
00000624_001,demographic,age_band,middle_aged,1,0.662629431988494
00000624_001,demographic,age_band,middle_aged,2,1.1499191806152114
00000624_001,demographic,age_band,elderly,0,0.662629431988494
00000624_001,demographic,age_band,elderly,1,0.662629431988494
00000624_001,demographic,age_band,elderly,2,1.6152592476601038
00000624_001,intersectional,race_x_sex,Black_male,0,1.6152592476601038
00000624_001,intersectional,race_x_sex,Black_female,0,1.6152592476601038
00000624_001,intersectional,race_x_sex,White_male,0,1.8687693263109946
00000624_001,intersectional,race_x_sex,White_female,0,1.6152592476601038
00000624_001,intersectional,race_x_sex,Asian_male,0,1.6152592476601038
00000624_001,intersectional,race_x_sex,Asian_female,0,1.6152592476601038
00000624_001,intersectional,race_x_sex,Hispanic_male,0,1.8687693263109946
00000624_001,intersectional,race_x_sex,Hispanic_female,0,1.6152592476601038
00000631_002,control,referral_source,outpatient,0,0.5357142857142857
00000631_002,control,referral_source,outpatient,1,0.5357142857142857
00000631_002,control,referral_source,outpatient,2,0.5357142857142857
00000631_002,control,referral_source,checkup,0,0.5357142857142857
00000631_002,control,referral_source,checkup,1,0.5357142857142857
00000631_002,control,referral_source,checkup,2,0.5357142857142857
00000631_002,control,referral_source,screening,0,0.5357142857142857
00000631_002,control,referral_source,screening,1,0.5357142857142857
00000631_002,control,referral_source,screening,2,7.500000000000002
00000631_002,control,weekday,monday,0,0.5357142857142857
00000631_002,control,weekday,monday,1,0.5357142857142857
00000631_002,control,weekday,monday,2,0.5357142857142857
00000631_002,control,weekday,friday,0,0.5357142857142857
00000631_002,control,weekday,friday,1,0.5357142857142857
00000631_002,control,weekday,friday,2,0.5357142857142857
00000631_002,demographic,sex,male,0,0.5357142857142857
00000631_002,demographic,sex,male,1,3.4821428571428585
00000631_002,demographic,sex,male,2,0.5357142857142857
00000631_002,demographic,sex,female,0,0.5357142857142857
00000631_002,demographic,sex,female,1,3.4821428571428585
00000631_002,demographic,sex,female,2,0.5357142857142857
00000631_002,demographic,race,Black,0,0.5357142857142857
00000631_002,demographic,race,Black,1,0.5357142857142857
00000631_002,demographic,race,Black,2,0.5357142857142857
00000631_002,demographic,race,White,0,0.5357142857142857
00000631_002,demographic,race,White,1,0.5357142857142857
00000631_002,demographic,race,White,2,0.5357142857142857
00000631_002,demographic,race,Asian,0,0.5357142857142857
00000631_002,demographic,race,Asian,1,0.5357142857142857
00000631_002,demographic,race,Asian,2,0.5357142857142857
00000631_002,demographic,race,Hispanic,0,0.5357142857142857
00000631_002,demographic,race,Hispanic,1,0.5357142857142857
00000631_002,demographic,race,Hispanic,2,0.5357142857142857
00000631_002,demographic,age_band,young_adult,0,0.5357142857142857
00000631_002,demographic,age_band,young_adult,1,0.5357142857142857
00000631_002,demographic,age_band,young_adult,2,0.5357142857142857
00000631_002,demographic,age_band,middle_aged,0,0.5357142857142857
00000631_002,demographic,age_band,middle_aged,1,0.5357142857142857
00000631_002,demographic,age_band,middle_aged,2,0.5357142857142857
00000631_002,demographic,age_band,elderly,0,0.5357142857142857
00000631_002,demographic,age_band,elderly,1,0.5357142857142857
00000631_002,demographic,age_band,elderly,2,0.5357142857142857
00000631_002,intersectional,race_x_sex,Black_male,0,0.5357142857142857
00000631_002,intersectional,race_x_sex,Black_female,0,0.5357142857142857
00000631_002,intersectional,race_x_sex,White_male,0,0.5357142857142857
00000631_002,intersectional,race_x_sex,White_female,0,0.5357142857142857
00000631_002,intersectional,race_x_sex,Asian_male,0,0.5357142857142857
00000631_002,intersectional,race_x_sex,Asian_female,0,0.5357142857142857
00000631_002,intersectional,race_x_sex,Hispanic_male,0,0.5357142857142857
00000631_002,intersectional,race_x_sex,Hispanic_female,0,0.5357142857142857
00000732_007,control,referral_source,outpatient,0,0.0
00000732_007,control,referral_source,outpatient,1,0.0
00000732_007,control,referral_source,outpatient,2,0.0
00000732_007,control,referral_source,checkup,0,0.0
00000732_007,control,referral_source,checkup,1,0.0
00000732_007,control,referral_source,checkup,2,0.0
00000732_007,control,referral_source,screening,0,0.0
00000732_007,control,referral_source,screening,1,0.0
00000732_007,control,referral_source,screening,2,0.0
00000732_007,control,weekday,monday,0,0.0
00000732_007,control,weekday,monday,1,0.0
00000732_007,control,weekday,monday,2,0.0
00000732_007,control,weekday,friday,0,0.0
00000732_007,control,weekday,friday,1,0.0
00000732_007,control,weekday,friday,2,0.0
00000732_007,demographic,sex,male,0,0.0
00000732_007,demographic,sex,male,1,0.0
00000732_007,demographic,sex,male,2,0.0
00000732_007,demographic,sex,female,0,0.0
00000732_007,demographic,sex,female,1,0.0
00000732_007,demographic,sex,female,2,0.0
00000732_007,demographic,race,Black,0,0.0
00000732_007,demographic,race,Black,1,0.0
00000732_007,demographic,race,Black,2,0.0
00000732_007,demographic,race,White,0,0.0
00000732_007,demographic,race,White,1,0.0
00000732_007,demographic,race,White,2,0.0
00000732_007,demographic,race,Asian,0,0.0
00000732_007,demographic,race,Asian,1,0.0
00000732_007,demographic,race,Asian,2,0.0
00000732_007,demographic,race,Hispanic,0,0.0
00000732_007,demographic,race,Hispanic,1,0.0
00000732_007,demographic,race,Hispanic,2,0.0
00000732_007,demographic,age_band,young_adult,0,0.0
00000732_007,demographic,age_band,young_adult,1,0.0
00000732_007,demographic,age_band,young_adult,2,0.0
00000732_007,demographic,age_band,middle_aged,0,0.0
00000732_007,demographic,age_band,middle_aged,1,0.0
00000732_007,demographic,age_band,middle_aged,2,0.0
00000732_007,demographic,age_band,elderly,0,0.0
00000732_007,demographic,age_band,elderly,1,0.0
00000732_007,demographic,age_band,elderly,2,0.0
00000732_007,intersectional,race_x_sex,Black_male,0,0.0
00000732_007,intersectional,race_x_sex,Black_female,0,0.0
00000732_007,intersectional,race_x_sex,White_male,0,0.0
00000732_007,intersectional,race_x_sex,White_female,0,0.0
00000732_007,intersectional,race_x_sex,Asian_male,0,0.0
00000732_007,intersectional,race_x_sex,Asian_female,0,0.0
00000732_007,intersectional,race_x_sex,Hispanic_male,0,0.0
00000732_007,intersectional,race_x_sex,Hispanic_female,0,0.0
00000814_008,control,referral_source,outpatient,0,0.0
00000814_008,control,referral_source,outpatient,1,0.0
00000814_008,control,referral_source,outpatient,2,0.0
00000814_008,control,referral_source,checkup,0,0.0
00000814_008,control,referral_source,checkup,1,0.0
00000814_008,control,referral_source,checkup,2,0.0
00000814_008,control,referral_source,screening,0,0.0
00000814_008,control,referral_source,screening,1,0.0
00000814_008,control,referral_source,screening,2,0.0
00000814_008,control,weekday,monday,0,0.0
00000814_008,control,weekday,monday,1,0.0
00000814_008,control,weekday,monday,2,0.0
